customer_id,frequency,total_spend,aov,recency_days,T_days,avg_interpurchase_days,active_months,purchase_days_std,category_diversity,avg_order_value,first_purchase,last_purchase,unique_days,LTV_target
12634.0,2,490.0,24.5,170,182,91.0,1,0.0,0,24.5,2010-06-09 15:41:00,2010-06-22 10:05:00,2,0.0
12635.0,2,1241.23,15.913205128205128,26,91,45.5,2,0.0,0,15.913205128205128,2010-09-09 10:50:00,2010-11-12 15:46:00,2,1689.18
12636.0,1,141.0,141.0,373,373,373.0,1,0.0,0,141.0,2009-12-01 09:55:00,2009-12-01 09:55:00,1,0.0
12637.0,4,2318.41,9.462897959183673,12,177,44.25,3,47.035447625523176,0,9.462897959183673,2010-06-14 13:36:00,2010-11-26 13:50:00,4,6021.9
12638.0,1,249.8,27.755555555555556,274,274,274.0,1,0.0,0,27.755555555555556,2010-03-10 10:30:00,2010-03-10 10:30:00,1,671.69
12639.0,2,826.27,19.673095238095236,69,262,131.0,2,0.0,0,19.673095238095236,2010-03-22 09:05:00,2010-10-01 12:17:00,2,486.1
12643.0,6,5005.78,178.77785714285713,20,245,40.833333333333336,6,38.849710423631215,0,178.77785714285713,2010-04-07 14:16:00,2010-11-19 12:42:00,6,3344.64
12644.0,3,1440.58,18.00725,65,328,109.33333333333333,3,152.02795795510772,0,18.00725,2010-01-14 13:02:00,2010-10-05 10:23:00,3,477.90999999999997
12645.0,4,1764.12,20.277241379310343,43,303,75.75,4,81.06530289423048,0,20.277241379310343,2010-02-09 10:49:00,2010-10-26 18:44:00,4,1775.18
12647.0,27,15170.33,32.69467672413793,2,329,12.185185185185185,12,10.012492197250392,0,32.69467672413793,2010-01-13 15:06:00,2010-12-07 12:28:00,23,2754.02
12648.0,3,793.95,18.044318181818184,72,335,111.66666666666667,3,101.1162697096763,0,18.044318181818184,2010-01-07 18:38:00,2010-09-28 10:35:00,3,318.05
12649.0,5,1671.14,19.208505747126438,16,330,66.0,4,69.92078851576737,0,19.208505747126438,2010-01-12 17:24:00,2010-11-22 12:57:00,5,623.51
12651.0,3,263.75,12.55952380952381,13,99,33.0,3,21.213203435596427,0,12.55952380952381,2010-08-31 15:21:00,2010-11-26 11:58:00,3,114.0
12652.0,1,97.05000000000001,32.35,68,68,68.0,1,0.0,0,32.35,2010-10-01 15:16:00,2010-10-01 15:16:00,1,919.98
12653.0,1,1950.98,45.37162790697675,161,161,161.0,1,0.0,0,45.37162790697675,2010-07-01 09:56:00,2010-07-01 09:56:00,1,2209.85
12655.0,1,261.35,16.334375,58,58,58.0,1,0.0,0,16.334375,2010-10-12 09:17:00,2010-10-12 09:17:00,1,0.0
12656.0,3,2356.66,19.476528925619835,60,197,65.66666666666667,3,7.0710678118654755,0,19.476528925619835,2010-05-26 09:00:00,2010-10-10 10:43:00,3,4051.17
12661.0,1,162.0,14.727272727272727,70,70,70.0,1,0.0,0,14.727272727272727,2010-09-29 16:46:00,2010-09-29 16:46:00,1,0.0
12662.0,10,3399.7200000000003,17.799581151832463,7,252,25.2,8,14.833333333333334,0,17.799581151832463,2010-04-01 09:50:00,2010-12-01 13:04:00,10,3588.3
12663.0,2,239.4,23.94,259,302,151.0,2,0.0,0,23.94,2010-02-09 14:28:00,2010-03-25 09:40:00,2,0.0
12664.0,2,1188.16,148.52,148,361,180.5,2,0.0,0,148.52,2009-12-13 10:28:00,2010-07-13 13:28:00,2,4881.88
12665.0,2,250.6,17.9,52,303,151.5,2,0.0,0,17.9,2010-02-08 15:11:00,2010-10-18 11:34:00,2,63.0
12666.0,1,1248.42,40.27161290322581,28,28,28.0,1,0.0,0,40.27161290322581,2010-11-10 16:40:00,2010-11-10 16:40:00,1,0.0
